elevation_m,area_m2,volume_m3
1781.2408447265625,898.0261974175279,0.0
1781.7408447265625,898.0261974175279,449.01309870876395
1782.2408447265625,898.0261974175279,898.0261974175279
1782.7408447265625,2694.078592252584,1796.0523948350558
1783.2408447265625,3592.1047896701116,3367.5982403157295
1783.7408447265625,4490.130987087639,5388.157184505168
1784.2408447265625,4490.130987087639,7633.222678048987
1784.7408447265625,6286.183381922695,10327.30127030157
1785.2408447265625,10776.314369010335,14592.925708034829
1785.7408447265625,11674.340566427863,20205.58944189438
1786.2408447265625,17960.523948350557,27614.305570588986
1786.7408447265625,19756.576343185614,37043.58064347303
1787.2408447265625,26042.75972510831,48493.414660546514
1787.7408447265625,28736.838317360893,62188.314171163816
1788.2408447265625,32328.943107031006,77454.75952726179
1788.7408447265625,33226.96930444853,93843.73763013168
1789.2408447265625,35921.047896701115,111130.7419304191
1789.7408447265625,42207.23127862381,130662.81172425032
1790.2408447265625,45799.336068293924,152664.45356097975
1790.7408447265625,47595.38846312898,176013.13469383545
