elevation_m,area_m2,volume_m3
1141.7205810546875,905.1842143972508,0.0
1142.2205810546875,1810.3684287945016,678.8881607979381
1142.7205810546875,1810.3684287945016,1584.072375195189
1143.2205810546875,2715.5526431917524,2715.5526431917524
1143.7205810546875,2715.5526431917524,4073.3289647876286
1144.2205810546875,2715.5526431917524,5431.105286383505
1144.7205810546875,2715.5526431917524,6788.881607979381
1145.2205810546875,4525.921071986254,8599.250036773883
1145.7205810546875,5431.105286383505,11088.506626366323
1146.2205810546875,6336.289500780756,14030.355323157388
1146.7205810546875,6336.289500780756,17198.500073547766
1147.2205810546875,8146.657929575257,20819.23693113677
1147.7205810546875,8146.657929575257,24892.5658959244
1148.2205810546875,8146.657929575257,28965.89486071203
1148.7205810546875,8146.657929575257,33039.223825499656
1149.2205810546875,9051.842143972508,37338.8488438866
1149.7205810546875,9051.842143972508,41864.76991587285
1150.2205810546875,9051.842143972508,46390.6909878591
1150.7205810546875,9051.842143972508,50916.612059845356
