elevation_m,area_m2,volume_m3
2259.53369140625,905.1700721932345,0.0
2260.03369140625,14482.721155091753,3846.9728068212466
2260.53369140625,16293.061299478222,11540.91842046374
2261.03369140625,20818.911660444395,20818.911660444395
2261.53369140625,28060.27223799027,33038.70763505306
2262.03369140625,36206.802887729384,49105.476416482976
2262.53369140625,39827.48317650232,68114.04793254091
2263.03369140625,41637.82332088879,88480.37455688868
2263.53369140625,42542.993393082026,109525.5787353814
2264.03369140625,43448.163465275255,131023.3679499707
2264.53369140625,46163.67368185496,153426.32723675325
2265.03369140625,52499.864187207604,178092.21170401888
2265.53369140625,57025.714548173775,205473.60638786422
2266.03369140625,65172.24519791289,236023.09632438587
2266.53369140625,71508.43570326552,270193.2665496805
2267.03369140625,76034.2860642317,307078.9469915548
2267.53369140625,80560.13642519788,346227.5526139122
2268.03369140625,80560.13642519788,386507.6208265112
2268.53369140625,84180.81671397081,427692.85911130335
2269.03369140625,90517.00721932345,471367.3150946269
2269.53369140625,98663.53786906257,518662.4513667234
2270.03369140625,104094.55830222198,569351.9754095445
2270.53369140625,110430.74880757461,622983.3021869936
2271.03369140625,118577.27945731372,680235.3092532158
2271.53369140625,126723.81010705284,741560.5816443075
2272.03369140625,135775.5108289852,807185.411878317
2272.53369140625,141206.5312621446,876430.9224010995
2273.03369140625,150258.23198407693,949297.1132126548
2273.53369140625,160215.1027782025,1026915.4469032247
2274.03369140625,172887.4837889078,1110191.0935450022
2274.53369140625,181939.18451084013,1198897.760619939
2275.03369140625,189180.54508838602,1291677.6930197456
2275.53369140625,195516.73559373867,1387852.013190277
2276.03369140625,200947.75602689807,1486968.136095436
2276.53369140625,209094.2866766372,1589478.64677132
2277.03369140625,213620.13703760336,1695157.25269988
2277.53369140625,222671.8377595357,1804230.2463991647
2278.03369140625,229008.02826488833,1917150.2129052707
2278.53369140625,243490.7494199801,2035274.9073264878
2279.03369140625,246206.2596365598,2157699.159590623
