elevation_m,area_m2,volume_m3
2032.280517578125,904.390178700674,0.0
2032.780517578125,904.390178700674,452.195089350337
2033.280517578125,904.390178700674,904.390178700674
2033.780517578125,3617.560714802696,2034.8779020765164
2034.280517578125,9043.90178700674,5200.243527528875
2034.780517578125,13565.85268051011,10852.682144408089
2035.280517578125,20800.9741101155,19444.38884206449
2035.780517578125,34366.826790625615,33236.33906724977
2036.280517578125,52454.630364639095,54941.70335606595
2036.780517578125,71446.82411735324,85917.06697656403
2037.280517578125,82299.50626176133,124353.64957134268
2037.780517578125,99482.91965707415,169799.25605105155
2038.280517578125,118475.1134097883,224288.76431776717
2038.780517578125,133849.74644769976,287369.9792821392
2039.280517578125,158268.28127261795,360399.48621221865
2039.780517578125,183591.20627623683,445864.3580994323
2040.280517578125,208914.1312798557,543990.6924884554
2040.780517578125,228810.71521127052,653421.904111237
2041.280517578125,246898.51878528402,772349.2126103756
2041.780517578125,255038.03039359007,897833.3499050941
