elevation_m,area_m2,volume_m3
2460.545654296875,900.4767834364391,0.0
2461.045654296875,900.4767834364391,450.23839171821953
2461.545654296875,900.4767834364391,900.4767834364391
2462.045654296875,900.4767834364391,1350.7151751546585
2462.545654296875,900.4767834364391,1800.9535668728781
2463.045654296875,900.4767834364391,2251.191958591098
2463.545654296875,900.4767834364391,2701.4303503093174
2464.045654296875,1800.9535668728781,3376.7879378866464
2464.545654296875,1800.9535668728781,4277.264721323086
2465.045654296875,1800.9535668728781,5177.741504759525
2465.545654296875,1800.9535668728781,6078.218288195964
2466.045654296875,2701.430350309317,7203.8142674915125
2466.545654296875,4502.383917182196,9004.767834364391
2467.045654296875,5402.860700618634,11481.0789888146
2467.545654296875,9004.767834364391,15082.986122560356
2468.045654296875,12606.674968110146,20485.84682317899
2468.545654296875,17109.058885292343,27914.78028652961
2469.045654296875,23412.396369347414,38045.14410018955
2469.545654296875,31516.687420275368,51777.41504759525
2470.045654296875,39620.97847120332,69561.83152046491
2470.545654296875,44123.36238838551,90497.91673536212
2471.045654296875,46824.79273869483,113234.9555171322
2471.545654296875,54028.60700618634,138448.30545335248
