elevation_m,area_m2,volume_m3
1010.8629760742188,881.3246097464702,0.0
1011.3629760742188,881.3246097464702,440.6623048732351
1011.8629760742188,1762.6492194929403,1101.6557621830877
1012.3629760742188,1762.6492194929403,1982.9803719295578
1012.8629760742188,3525.2984389858807,3304.967286549263
1013.3629760742188,3525.2984389858807,5067.616506042204
1013.8629760742188,7050.596877971761,7711.590335281614
1014.3629760742188,7931.921487718231,11457.219926704112
1014.8629760742188,7931.921487718231,15423.180670563228
1015.3629760742188,9694.570707211173,19829.803719295578
1015.8629760742188,10575.895316957642,24897.42022533778
1016.3629760742188,13219.869146197052,30846.361341126452
1016.8629760742188,14982.518365689994,37896.95821909821
1017.3629760742188,15863.842975436462,45608.54855437983
1017.8629760742188,15863.842975436462,53540.47004209806
1018.3629760742188,18507.816804675873,62133.38498712614
1018.8629760742188,19389.141414422345,71607.6245419007
1019.3629760742188,21151.790633915283,81742.85755398512
1019.8629760742188,22033.115243661756,92539.08402337937
1020.3629760742188,22033.115243661756,103555.64164521024
1020.8629760742188,24677.089072901166,115233.19272435097
1021.3629760742188,25558.413682647635,127792.06841323817
1021.8629760742188,26439.738292394104,140791.60640699862
1022.3629760742188,29965.036731379987,154892.80016294215
1022.8629760742188,34371.659780112335,170976.97429081524
1023.3629760742188,39659.607438591156,189484.79109549112
1023.8629760742188,42303.58126783057,209975.58827209656
1024.3629760742188,43184.90587757704,231347.71005844846
1024.8629760742188,44066.23048732351,253160.49414967358
1025.3629760742188,44947.55509706998,275413.94054577197
1025.8629760742188,46710.20431656292,298328.38039918017
1026.3629760742188,46710.20431656292,321683.48255746166
1026.8629760742188,46710.20431656292,345038.58471574314
1027.3629760742188,49354.17814580233,369054.6803313345
1027.8629760742188,50235.5027555488,393952.10055667226
1028.3629760742188,51116.82736529527,419290.1830868833
1028.8629760742188,53760.80119453468,445509.59022684075
1029.3629760742188,53760.80119453468,472389.99082410807
1029.8629760742188,55523.45041402762,499711.0537262487
1030.3629760742188,57286.099633520564,527913.4412381357
