elevation_m,area_m2,volume_m3
2192.119140625,900.8438883532689,0.0
2192.619140625,2702.5316650598065,900.8438883532689
2193.119140625,3603.3755534130755,2477.3206929714893
2193.619140625,6305.907218472882,4954.641385942979
2194.119140625,9008.438883532688,8783.22791144437
2194.619140625,9909.282771885957,13512.658325299031
2195.119140625,10810.126660239226,18692.51068333033
2195.619140625,12611.814436945764,24547.995957626576
2196.119140625,13512.658325299033,31079.114148187775
2196.619140625,14413.502213652302,38060.65428292561
2197.119140625,16215.18999035884,45717.82733392839
2197.619140625,16215.18999035884,53825.42232910781
2198.119140625,17116.033878712107,62158.22829637554
2198.619140625,18917.721655418645,71166.66717990823
2199.119140625,19818.565543771914,80850.73897970587
2199.619140625,21620.253320478452,91210.44369576847
2200.119140625,22521.09720883172,102245.78132809601
2200.619140625,25223.62887389153,114181.96284877682
2201.119140625,26124.472762244797,127018.98825781091
2201.619140625,27926.160538951335,140531.64658310995
2202.119140625,30628.692204011142,155170.35976885055
2202.619140625,32430.37998071768,170935.12781503276
2203.119140625,33331.22386907095,187375.52877747992
2203.619140625,34232.067757424215,204266.35168410372
2204.119140625,36033.75553413075,221832.80750699245
2204.619140625,37835.44331083729,240300.10721823445
2205.119140625,40537.9749758971,259893.46178991804
2205.619140625,41438.81886425037,280387.6602499549
2206.119140625,43240.506640956904,301557.4916262567
2206.619140625,47744.72608272325,324303.79980717675
2207.119140625,48645.56997107652,348401.3738206267
2207.619140625,49546.41385942979,372949.36977825325
2208.119140625,53149.78941284287,398623.4205963214
2208.619140625,55852.32107790267,425873.9482190078
2209.119140625,56753.16496625594,454025.3197300475
2209.619140625,58554.852742962474,482852.3241573521
2210.119140625,61257.384408022284,512805.3834450983
2210.619140625,64860.75996143536,544334.9195374628
2211.119140625,68464.13551484843,577666.1434065338
2211.619140625,71166.66717990824,612573.8440802229
2212.119140625,77472.57439838113,649733.6544747952
2212.619140625,81075.9499517942,689370.785562339
2213.119140625,83778.48161685401,730584.393454501
2213.619140625,88282.70105862035,773599.6891233696
2214.119140625,90985.23272368015,818416.6725689447
2214.619140625,94588.60827709323,864810.1328191381
2215.119140625,99092.82771885958,913230.4918181263
2215.619140625,105398.73493733245,964353.3824821743
2216.119140625,109902.95437909881,1018178.8048112821
2216.619140625,116208.86159757168,1074706.7588054496
2217.119140625,124316.4565927511,1134838.0883530304
2217.619140625,125217.30048110438,1197221.5276214941
2218.119140625,131523.20769957727,1261406.6546666645
2218.619140625,136027.4271413436,1328294.3133768947
2219.119140625,142333.33435981648,1397884.5037521848
2219.619140625,147738.3976899361,1470402.436764623
2220.119140625,157647.68046182205,1546748.9563025625
2220.619140625,163953.58768029494,1627149.2733380918
2221.119140625,170259.49489876782,1710702.5439828574
2221.619140625,175664.55822888744,1797183.5572647713
2222.119140625,183772.15322406686,1887042.73512801
2222.619140625,191879.74821924628,1980955.7104888381
2223.119140625,201789.03099113223,2079372.9052914327
