elevation_m,area_m2,volume_m3
335.837890625,886.800774399081,0.0
336.337890625,1773.601548798162,665.1005807993107
336.837890625,4434.003871995405,2217.0019359977023
337.337890625,8868.00774399081,5542.504839994255
337.837890625,13302.011615986215,11085.00967998851
338.337890625,16849.21471358254,18622.8162623807
338.837890625,23943.620908775185,28821.025167970132
339.337890625,28377.62478077059,41901.33659035657
339.837890625,36358.83175036232,58085.4507231398
340.337890625,55868.4487871421,81142.2708575159
340.837890625,76264.86659832096,114175.59970388167
341.337890625,84246.0735679127,154303.33474544008
341.837890625,95774.48363510074,199308.47404619344
342.337890625,110850.09679988513,250964.6191549399
342.837890625,119718.10454387593,308606.66949088016
343.337890625,130359.7138366649,371126.1240860154
343.837890625,148982.5300990456,440961.685069943
344.337890625,166718.5455870272,519886.9539914612
344.837890625,181794.1587518116,607015.1300761709
