elevation_m,area_m2,volume_m3
743.1763305664062,821.1121037908663,0.0
743.6763305664062,2463.336311372599,821.1121037908663
744.1763305664062,6568.89683032693,3079.1703892157484
744.6763305664062,19706.690490980793,9648.067219542678
745.1763305664062,32023.372047843786,22580.582854248823
745.6763305664062,45982.277812288514,42081.995319281894
746.1763305664062,61583.40778431497,68973.41671843277
746.6763305664062,84574.54669045923,105512.90533712631
747.1763305664062,105923.46138902174,153137.40735699655
747.6763305664062,129735.71239895688,212052.2008039912
748.1763305664062,143694.6181634016,280409.78344458085
