elevation_m,area_m2,volume_m3
985.516845703125,862.3172906128696,0.0
986.016845703125,862.3172906128696,431.1586453064348
986.516845703125,862.3172906128696,862.3172906128696
987.016845703125,1724.634581225739,1509.0552585725218
987.516845703125,3449.269162451478,2802.531194491826
988.016845703125,4311.586453064348,4742.745098370782
988.516845703125,6036.221034290087,7329.696970209391
989.016845703125,6898.538324902956,10563.386810007652
989.516845703125,9485.490196741564,14659.393940418782
990.016845703125,9485.490196741564,19402.139038789566
990.516845703125,10347.807487354436,24360.463459813567
991.016845703125,12934.759359193044,30181.105171450436
991.516845703125,18108.66310287026,37941.96078696626
992.016845703125,22420.24955593461,48074.18895166747
992.516845703125,27594.153299611826,60577.78966555408
993.016845703125,36217.32620574052,76530.65954189216
993.516845703125,43978.181821256345,96579.53654864138
994.016845703125,50014.40285554643,120077.68271784208
994.516845703125,55188.30659922365,146378.3600815346
995.016845703125,60362.21034290087,175265.98931706575
