elevation_m,area_m2,volume_m3
1118.046142578125,852.6746766962989,0.0
1118.546142578125,5116.048060177794,1492.180684218523
1119.046142578125,12790.120150444483,5968.722736874092
1119.546142578125,21316.86691740747,14495.469503837081
1120.046142578125,33254.312391155654,28138.26433097786
1120.546142578125,44339.08318820754,47536.613225818655
1121.046142578125,67361.29945900761,75461.70888762244
1121.546142578125,89530.84105311138,114684.74401565219
1122.046142578125,109995.03329382256,164566.21260238567
1122.546142578125,135575.27359471153,225958.7893245192
1123.046142578125,156039.46583542268,298862.47418205277
1123.546142578125,198673.19967023763,387540.6405584678
1124.046142578125,261771.12574576377,502651.7219124682
1124.546142578125,311226.25699414907,645901.0675974464
1125.046142578125,385408.9538667271,820059.8703126654
1125.546142578125,456180.9520325199,1030457.3467874771
1126.046142578125,549975.1664691127,1281996.3764128853
1126.546142578125,646327.4049357945,1581072.0192641122
1127.046142578125,770817.9077334543,1935358.3474314245
1127.546142578125,923446.6748620917,2358924.493080311
1128.046142578125,1073517.4179606403,2858165.516285994
1128.546142578125,1245757.7026532926,3437984.2964394772
1129.046142578125,1438462.1795866562,4109039.2669994645
1129.546142578125,1626050.608459842,4875167.464011089
