elevation_m,area_m2,volume_m3
2312.402099609375,903.6943443493856,0.0
2312.902099609375,903.6943443493856,451.8471721746928
2313.402099609375,3614.7773773975423,1581.4651026114248
2313.902099609375,3614.7773773975423,3388.853791310196
2314.402099609375,4518.471721746928,5422.166066096313
2314.902099609375,5422.166066096313,7907.325513057123
2315.402099609375,6325.860410445699,10844.332132192627
2315.902099609375,7229.554754795085,14233.185923502822
2316.402099609375,7229.554754795085,17847.963300900366
2316.902099609375,7229.554754795085,21462.74067829791
2317.402099609375,9036.943443493856,25529.365227870145
2317.902099609375,9940.637787843241,30273.76053570442
2318.402099609375,10844.332132192627,35470.00301571339
2318.902099609375,11748.026476542012,41118.09266789705
2319.402099609375,13555.415165240784,47443.95307834275
2319.902099609375,15362.803853939555,54673.50783313783
2320.402099609375,17170.192542638324,62806.756932282304
2320.902099609375,18073.88688698771,71617.77678968881
2321.402099609375,19881.275575686483,81106.56740535736
2321.902099609375,20784.969920035866,91273.12877928794
2322.402099609375,21688.664264385254,101891.53732539322
2322.902099609375,24399.74729743341,113413.64021584789
2323.402099609375,27110.830330481567,126291.28462282663
2323.902099609375,29821.913363529726,140524.47054632945
2324.402099609375,31629.302052228493,155887.274400269
2324.902099609375,33436.69074092727,172153.77259855793
2325.402099609375,33436.69074092727,188872.11796902155
