elevation_m,area_m2,volume_m3
697.3392333984375,851.0487228992159,0.0
697.8392333984375,1702.0974457984319,638.2865421744119
698.3392333984375,7659.4385060929435,2978.6705301472557
698.8392333984375,16169.925735085102,8936.011590441767
699.3392333984375,29786.705301472557,20425.16934958118
699.8392333984375,42552.4361449608,38509.95471118952
700.3392333984375,74041.23889223179,67658.37347048767
700.8392333984375,92764.31079601454,109359.76089254925
701.3392333984375,104678.99291660356,158720.5868207038
701.8392333984375,119997.86992878944,214889.80253205204
702.3392333984375,147231.42906156435,281697.1272796405
702.8392333984375,165103.45224244788,359780.84760564356
703.3392333984375,176167.0856401377,445098.48207628995
